CpG_ID,T1A_detection_Pvalue,T1B_detection_Pvalue,T2A_detection_Pvalue,T2B_detection_Pvalue,T3A_detection_Pvalue,T3B_detection_Pvalue,T4A_detection_Pvalue,T4B_detection_Pvalue,T5A_detection_Pvalue,T5B_detection_Pvalue,T6A_detection_Pvalue,T6B_detection_Pvalue,T7A_detection_Pvalue,T7B_detection_Pvalue,T8A_detection_Pvalue,T8B_detection_Pvalue,T9A_detection_Pvalue,T9B_detection_Pvalue,T10A_detection_Pvalue,T10B_detection_Pvalue,T11A_detection_Pvalue,T11B_detection_Pvalue,T12A_detection_Pvalue,T12B_detection_Pvalue,T13A_detection_Pvalue,T13B_detection_Pvalue,T14A_detection_Pvalue,T14B_detection_Pvalue,T15A_detection_Pvalue,T15B_detection_Pvalue,T16A_detection_Pvalue,T16B_detection_Pvalue,T17A_detection_Pvalue,T17B_detection_Pvalue,T18A_detection_Pvalue,T18B_detection_Pvalue,T19A_detection_Pvalue,T19B_detection_Pvalue,T20A_detection_Pvalue,T20B_detection_Pvalue,T21A_detection_Pvalue,T21B_detection_Pvalue,T22A_detection_Pvalue,T22B_detection_Pvalue,T23A_detection_Pvalue,T23B_detection_Pvalue,T24A_detection_Pvalue,T24B_detection_Pvalue,T25A_detection_Pvalue,T25B_detection_Pvalue,T26A_detection_Pvalue,T26B_detection_Pvalue,T27A_detection_Pvalue,T27B_detection_Pvalue,T28A_detection_Pvalue,T28B_detection_Pvalue,T29A_detection_Pvalue,T29B_detection_Pvalue,T30A_detection_Pvalue,T30B_detection_Pvalue,T31A_detection_Pvalue,T31B_detection_Pvalue,T32A_detection_Pvalue,T32B_detection_Pvalue,T33A_detection_Pvalue,T33B_detection_Pvalue,T34A_detection_Pvalue,T34B_detection_Pvalue,T35A_detection_Pvalue,T35B_detection_Pvalue,T36A_detection_Pvalue,T36B_detection_Pvalue,T37A_detection_Pvalue,T37B_detection_Pvalue,T38A_detection_Pvalue,T38B_detection_Pvalue,T39A_detection_Pvalue,T39B_detection_Pvalue,T40A_detection_Pvalue,T40B_detection_Pvalue,T41A_detection_Pvalue,T41B_detection_Pvalue,T42A_detection_Pvalue,T42B_detection_Pvalue,T43A_detection_Pvalue,T43B_detection_Pvalue,T44A_detection_Pvalue,T44B_detection_Pvalue,T45A_detection_Pvalue,T45B_detection_Pvalue,T46A_detection_Pvalue,T46B_detection_Pvalue,T47A_detection_Pvalue,T47B_detection_Pvalue,T48A_detection_Pvalue,T48B_detection_Pvalue
cg00010207,0.0,0.0,4.2053119415416395e-135,3.9377959777079397e-138,0.0,3.8437669051611596e-135,0.0,0.0,0.0,0.0,2.0466852231139102e-154,1.8368862562902399e-168,3.40962332869868e-111,1.32758201576574e-162,0.0,1.85e-13,2.2806783838263597e-114,0.0,0.0,0.0,1.6146450438681898e-193,3.5642197903770705e-167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2979912047e-06,0.0,0.0,0.0,0.0,0.0,2.1e-15,0.0,0.0007885367896088,0.0,0.0,3.7918129066115896e-114,2.08604856654068e-133,1.9121226857970902e-145,6.796466231492469e-185,1.0964629427365799e-156,2.4665217584977803e-117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005628227671025,0.0053333965296235,5.25897500178e-05,0.900734490088065,4.83838938493e-05,0.0044350033169205,0.0135237772726913,0.0001334559473672,0.382174899910087,7.75620059992673e-150,4.07552076022146e-192,1.5898730954655398e-126,1.6801436503457501e-133,0.0,3.3388359975474097e-187,1.57632737478971e-107,2.2945189850856798e-126,0.0,0.0,0.0,0.0,1.05858549981866e-106,0.0,0.0,0.0,1.01735144362145e-132,1.88764327218452e-141,0.0,2.5669801358912e-131,2.19078647686057e-181,1.01116587793557e-189,6.66734670568005e-129,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-15,0.0,0.0
cg00010242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022465552823873,0.0,0.0,0.0,0.0,2.4077128364119402e-136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1685392789290905e-152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7409542573489203e-181,0.0,0.0,0.0,3.61198189736413e-203,1.6925944629597999e-193,1.48808935650058e-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16874934408754e-278,0.0,5.16507648913502e-306,0.0,0.0,0.0,0.0678938542159129,0.0,0.0,0.0,0.0,0.0001460172548838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22098786939897e-207
cg00010445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24855445054451e-174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03482187167961e-172,1.8664226693342e-220,0.0,0.0,0.0,0.0,0.0,2.02626682862643e-280,0.0,0.0,5.879030847019119e-208,6.318479626616731e-219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45599782686323e-297,1.6739420726081202e-296,0.0,0.0,0.0,0.0120056043349919,0.0,0.0,1.478793933e-07,0.0,2.09353656491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37975673280497e-219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.090482244806389e-296
cg00010533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12865984347546e-263,0.0,0.0,0.0,0.0,1.06529479016665e-199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010572,0.0,0.0,3.77529056170074e-132,1.8771966917016602e-152,0.0,1.62628403140979e-123,7.27041550140595e-156,0.0,0.0,0.0,0.0,5.675785303913549e-216,0.0,7.068139272031861e-154,1.55916006304316e-173,0.0,6.71186263983465e-107,0.0,0.0,0.0,3.78880454552891e-193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25867400236919e-115,2.14187586262003e-108,0.0,0.0003019494161648,0.0,7.45e-14,0.0,2.3636e-12,0.0,0.0,0.0,0.511210311025156,0.0,0.0,3.53970702042486e-125,0.0,0.0,1.47103835219862e-133,0.0,8.142249989928951e-169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61684489e-08,0.0004221245023571,0.0061622247801171,0.320265986450409,0.0099828157095683,0.0013433363202992,0.419822640514759,9.43967e-11,4.298903479e-07,0.0,0.0,0.0,1.59981094963525e-222,0.0,0.0,1.36308491945396e-153,4.80734031150432e-113,0.0,0.0,0.0,0.0,1.0278537329620801e-113,6.378933e-10,0.0,0.0,1.0321848538086899e-153,0.0,0.0,0.0,2.87101984104627e-178,3.5318913628538296e-126,0.0,4.39e-14,0.0,0.0,0.0,1.803e-13,0.0,0.0003449879450643,0.0,0.0017345336736828
cg00010583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6364510483173295e-107,1.8878094008743998e-288,0.0,0.0,0.0,0.0,0.0,1.16867429894128e-272,0.0,0.0,2.4717431813762697e-213,6.90780088504696e-110,0.0,0.0,2.7408541848624e-291,2.17354061376257e-204,0.0,3.63950477331724e-249,0.0,0.0,0.0,0.0,0.0,4.82546136588573e-230,2.04648308057854e-288,1.26290652357733e-249,0.0,0.0,0.0,0.0,3.4449183383126904e-203,8.08e-14,0.0,2.62848215919563e-273,0.0,0.0,2.7350214662776802e-152,0.0,0.0,0.0,0.0,0.0,3.0102203485282104e-117,0.0,9.70309632057807e-114,0.0,7.3363324060728005e-202,0.0,1.5876e-12,0.0,1.0456e-11,0.0,0.0,1.155e-13,3.78286145e-08,0.335535213424548,7.88551000239127e-306,3.66194095098954e-279,0.0,0.0,0.0,1.1604561346914601e-307,0.0,0.0,8.10776644470677e-257,1.9031429476449398e-209,1.04903843738418e-166,3.9008562506531706e-161,0.0,4.21615319953238e-165,5.88467387949378e-232,4.46240128393287e-220,0.0,0.0,0.0,0.0,0.0,1.68564216973298e-289,0.0,0.0,0.0,0.0,0.0,0.0,8.702691043457249e-160,0.0,0.0,0.0
cg00010654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076421304674774,0.0,0.0,0.0,0.0,1.2679047e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51004159530575e-221,0.0,0.0,0.0,0.0,4.1583328598448e-261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010672,8.182654950159649e-230,5.17169798190675e-135,1.53175046789913e-307,2.4747226856109698e-288,5.0621702973735604e-145,3.10752163681467e-275,2.94761819731575e-227,0.0,0.0,1.0975719413662998e-196,1.5300593543660202e-144,0.0,0.0,0.0,3.87033059610828e-262,3.23564101137862e-140,1.3883653378959598e-204,1.66108134492015e-127,9.47742240421629e-233,1.87342605987615e-114,6.824468934992709e-250,2.3086958323268e-183,1.33792494935509e-180,2.4959861101514097e-134,0.0,2.16306568737236e-135,0.0,0.0,2.0318207091710398e-185,1.58731587813985e-199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34788773162001e-191,6.3142916e-09,0.0,9.717261534795439e-216,7.69801038071089e-250,3.04929880352438e-150,3.45985069993292e-143,0.0,6.04635387444243e-248,0.0,1.0719768214984901e-149,1.16767276150081e-108,5.99568490962583e-124,1.90716591845862e-116,2.73110617432767e-108,0.0,8.23737057701073e-136,0.0,6.666e-13,1.173972e-10,0.0010556176983956,3.97718140881e-05,0.0003293956544264,7.9174938239e-06,4.5567e-12,0.519923775914027,3.43952312492599e-131,0.0,1.48078725294144e-178,0.0,0.0,1.17612887697029e-303,1.2549592919723201e-172,4.24890190760969e-297,1.6513825171289998e-230,2.0149203075816498e-107,0.0,0.0,1.07832851775959e-276,0.0,0.0,0.0,1.07551537928009e-242,0.0,0.0,0.0,1.65921434988527e-293,0.0,0.0,1.0279215e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22002761699017e-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00316328336e-177,0.0,0.0,0.0052070461115296,2.39e-14,0.0,0.0001237983115806,0.0,0.0130970680116189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81338183630501e-300,0.0,0.0
cg00010738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70952747803529e-149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4420756350367801e-111,0.0,2.84381491e-08,0.0,1.1229835484939599e-114,0.0,1.31471003659205e-108,2.2617e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010742,4.23701650080458e-139,0.0,1.11552077486959e-115,1.72745801154497e-246,0.0,0.0,3.02612646914925e-124,0.0,0.0,0.0,2.311482685487e-199,4.4701556369187605e-120,3.8357770673064704e-136,1.17412347680237e-141,0.0,1.04397027883602e-123,0.0,0.0,0.0,0.0,4.75431903317277e-175,2.97830029551995e-197,0.0,1.3e-15,0.0,0.0,9.405650975072741e-152,0.0,0.0,1.089609e-10,4e-16,4.070053e-10,0.0,0.0,0.0,0.0,1.01664e-11,0.0,0.0,1.960716928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6808e-12,1.58543e-11,1.22210283849e-05,2.99e-14,0.776014526692232,0.0001992490194101,7.16261371e-08,0.0034882593168945,1.052421321e-07,0.0179342199623611,2.80870519476071e-210,2.1330653419982402e-247,0.0,0.0,0.0,0.0,0.0,3e-16,1.10439548691543e-191,0.0,1.43858825995694e-140,0.0,0.0,2.10432110941365e-144,0.0,0.0,2.06429248443786e-138,0.0,2.0965656162481302e-197,7.118036791115601e-119,3.64112100611411e-256,4.2092910362162997e-277,2.10726799243559e-225,0.0,0.0,0.0,0.0,7.07159342857435e-112,6.48578528283762e-170,0.0,0.0,1.33898085834351e-110
cg00010743,0.0,0.0,0.0,0.0,0.0,1.67047780221396e-166,3.54672945903136e-146,0.0,0.0,0.0,0.0,3.43829122920604e-200,1.803e-13,3.6755659204382703e-152,6.965478845604539e-128,0.0,0.0,0.0,0.0,0.0,3.84920350237741e-123,0.0,0.0,7.25174858176455e-125,0.0232210094023252,0.0,0.0,1.1e-15,0.0,0.0,6.1e-15,2.5499e-12,3.67457592234e-05,0.0356257946296142,0.0115660936659086,8.01470737219e-05,4.62832449056e-05,5.0270754562e-06,1.00137736e-08,0.127517830451912,4.6083876601e-06,0.0,9.13268371606513e-111,0.0,0.0,1.47045258210868e-127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077984354e-07,0.0,2.14160517e-08,0.0189767679845929,0.04761052292898,0.809360164071801,0.260837291080382,0.035595060712971,0.271911624822268,8.29728650331e-05,0.5,0.0,0.0,0.0,3.1746909207673e-151,0.0114696046664172,0.0,0.0,0.0,0.0,0.0,0.0,0.000154843464624,0.0,5.9006348316e-05,3.86669023921e-05,0.0,0.0,4.27e-14,3.1e-14,4.74018769e-08,7.21886472492983e-110,0.0,0.0089093300068829,0.0003014934718001,0.0167654629340903,0.408558750229768,4.1804718941e-06,0.0031148968299986,0.0158679798840285,0.188005749862676,2.1411660513e-06,3.56356894974e-05
cg00010789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3961910185688e-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17645996571681e-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78067069629516e-278,4.82861017328004e-303,2.9736e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010810,3.9500468369100595e-207,1.92410578748887e-287,0.0,0.0,0.0,0.0,0.0,0.0,3.4616183399224903e-155,0.0,1.47218398155501e-147,0.0,0.0,0.0,0.0,7.39911313116885e-262,8.54113661614101e-270,8.82675044659429e-284,1.34861105559602e-273,1.0544638741379e-295,0.0,1.11688641303861e-264,0.0,0.0,0.0,2.15100291883052e-273,1.56406153178061e-150,0.0,1.91674654190795e-300,0.0,0.0,0.0,2.8887212822351e-166,0.0,0.0,0.0,1.75773772020223e-182,2.93967000094607e-181,8.19308755546748e-251,0.000136615941965,0.0,0.0,0.0,8.74414753818188e-134,3.55572020603375e-131,0.0,0.0,0.0,1.42628041433325e-268,2.16488266512948e-131,8.24378110556355e-159,1.39153621452797e-106,0.0,0.0,0.0,0.0,7.0306665e-09,0.0,0.507761516507473,7.38839e-11,0.0,0.0002079094729729,0.0,0.0107733610010703,3.0311724548900797e-230,4.94036559656741e-298,0.0,0.0,0.0,0.0,0.0,0.0,1.24091062550714e-205,9.68018611620188e-178,9.44348872801153e-162,0.0,0.0,0.0,0.0,6.20225456878832e-120,0.0,0.0,3.65733035053772e-118,1.71122351179836e-139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010853,0.0,4.7776178470739796e-301,0.0,0.0,0.0,0.0,0.0,1.82883555784783e-142,7.76834271415863e-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38374672975105e-225,0.0,0.0,0.0,2.23142314612331e-164,0.0,0.0,0.0,0.0,6.31411243019715e-299,3.9629526863898904e-298,4.8677275744038995e-276,0.0,0.0,0.0,2.57803245756574e-299,3.3738544429232e-204,4.31473288747418e-129,7.41661665177543e-263,6.72017418115106e-226,1.58210556887125e-133,4.4886148559208e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05109236038519e-260,1.53361773649611e-295,4.25876718478901e-235,1.15077386277232e-228,1.44643233320756e-116,0.0,9.156034590233991e-167,1.21081224791593e-106,9.89169714e-08,0.0,0.0,0.0,0.0,1.498e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.27947211118744e-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36497932928996e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4463570675615099e-244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3210262695822504e-113,0.0,0.0,0.0,0.0,3.71414586285032e-159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00010900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47597451124399e-287,0.0,0.0,0.0,2.42726282907777e-215,0.0,0.0,2.2673255155e-06,0.0,0.0,0.0,0.0,2.96486665e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30744762207612e-225
cg00010940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09624105699953e-263,1.5837094502702798e-234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74789548748243e-243,0.0,0.0,0.0,8.229788461918291e-203,2.1548483663255e-121,2.88176743685165e-209,0.0,0.0,0.0,9.76e-14,0.0,6.9094778548e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5439683182509e-275
